booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1022,86029,Stayed,2/25/2022,2/26/2022,1,109,3769,798,2/25/2022
1117,106210,Cancelled,3/5/2022,3/7/2022,1,154,4287,943,2/25/2022
1149,106508,Cancelled,2/25/2022,2/26/2022,1,244,3119,660,2/25/2022
1076,124252,Cancelled,3/7/2022,3/8/2022,1,295,3119,660,2/25/2022
1899,129987,Stayed,2/27/2022,2/28/2022,1,646,3084,783,2/25/2022
1110,138286,Stayed,2/25/2022,2/26/2022,1,355,3054,646,2/25/2022
1772,182491,Cancelled,3/26/2022,3/27/2022,1,234,3509,891,2/25/2022
1773,182491,Stayed,2/26/2022,2/27/2022,1,234,3444,728,2/25/2022
1222,183794,Stayed,2/25/2022,2/26/2022,2,132,10137,2145,2/25/2022
1198,189735,Stayed,3/25/2022,3/26/2022,1,315,3679,779,2/25/2022
1555,192011,Stayed,2/25/2022,2/26/2022,1,176,2315,490,2/25/2022
1554,193136,Stayed,2/25/2022,2/26/2022,1,176,2600,572,2/25/2022
1255,194849,Stayed,2/26/2022,2/28/2022,1,428,9227,2030,2/25/2022
1131,196829,Stayed,2/26/2022,3/3/2022,1,612,8769,1855,2/25/2022
1463,197733,Cancelled,2/26/2022,2/27/2022,1,13,2079,440,2/25/2022
1776,199279,Cancelled,2/26/2022,2/28/2022,1,335,6162,1355,2/25/2022
1403,3510,Stayed,2/26/2022,2/27/2022,1,21,2144,453,2/26/2022
1655,6006,Cancelled,2/27/2022,2/28/2022,1,522,2404,508,2/26/2022
1730,8066,Stayed,2/26/2022,2/27/2022,1,919,1754,371,2/26/2022
1042,19943,Stayed,3/3/2022,3/4/2022,1,684,3574,756,2/26/2022
1672,27328,Stayed,3/17/2022,3/20/2022,1,997,14360,3038,2/26/2022
1562,32005,Stayed,2/26/2022,2/27/2022,1,517,1884,398,2/26/2022
1330,37622,Stayed,2/27/2022,3/1/2022,1,166,8057,1705,2/26/2022
1333,46140,Stayed,2/27/2022,2/28/2022,1,350,2469,543,2/26/2022
1807,54065,Stayed,2/26/2022,2/27/2022,1,59,2014,426,2/26/2022
1083,57801,Stayed,2/27/2022,2/28/2022,1,86,1777,376,2/26/2022
1705,60395,Stayed,2/26/2022,2/27/2022,1,169,1169,248,2/26/2022
1011,66762,Cancelled,3/4/2022,3/5/2022,1,109,3184,673,2/26/2022
1082,75795,Stayed,2/26/2022,2/28/2022,1,86,3656,773,2/26/2022
1816,101446,No Show,2/26/2022,2/27/2022,1,670,2274,481,2/26/2022
1817,101446,Cancelled,2/26/2022,2/27/2022,1,670,2274,481,2/26/2022
1021,106508,Stayed,2/26/2022,2/27/2022,1,109,2664,563,2/26/2022
1729,121698,Stayed,2/27/2022,2/28/2022,1,124,2354,597,2/26/2022
1072,124252,Stayed,3/7/2022,3/8/2022,1,944,3045,645,2/26/2022
1044,125092,Stayed,2/27/2022,2/28/2022,1,160,2664,563,2/26/2022
1362,126821,Cancelled,2/27/2022,3/1/2022,1,62,4417,935,2/26/2022
1777,132205,Cancelled,3/1/2022,3/2/2022,1,800,3868,851,2/26/2022
1460,141201,Stayed,2/27/2022,2/28/2022,1,13,1819,385,2/26/2022
1906,154121,Stayed,2/26/2022,2/27/2022,2,652,5717,1451,2/26/2022
1670,154852,Stayed,2/27/2022,2/28/2022,1,996,2794,591,2/26/2022
1292,158191,Stayed,2/26/2022,2/27/2022,1,205,2599,550,2/26/2022
1159,172114,Stayed,2/26/2022,2/27/2022,1,691,1516,321,2/26/2022
1451,187982,Stayed,3/2/2022,3/3/2022,1,449,2308,508,2/26/2022
1549,3207,Stayed,2/27/2022,2/28/2022,1,346,1819,385,2/27/2022
1600,6085,Stayed,3/3/2022,3/4/2022,1,77,2183,462,2/27/2022
1461,10362,Stayed,2/27/2022,2/28/2022,1,13,1819,385,2/27/2022
1564,13060,Stayed,3/1/2022,3/2/2022,1,50,2404,508,2/27/2022
1601,13359,Stayed,2/27/2022,2/28/2022,1,77,1888,399,2/27/2022
1828,14674,Cancelled,2/28/2022,3/1/2022,1,162,2508,530,2/27/2022
1311,14778,Cancelled,3/3/2022,3/6/2022,1,135,7406,1566,2/27/2022
1337,15447,Stayed,2/27/2022,2/28/2022,1,366,1560,396,2/27/2022
1338,15447,Stayed,2/28/2022,3/1/2022,1,366,2072,455,2/27/2022
1801,17092,Stayed,3/4/2022,3/5/2022,1,500,2144,453,2/27/2022
1497,22963,Cancelled,2/28/2022,3/1/2022,1,440,2144,453,2/27/2022
1124,30990,Cancelled,2/28/2022,3/1/2022,1,84,1884,398,2/27/2022
1345,48657,Stayed,2/27/2022,2/28/2022,2,375,2857,605,2/27/2022
1574,50187,Stayed,2/27/2022,2/28/2022,1,578,2794,591,2/27/2022
1081,57801,Stayed,2/28/2022,3/1/2022,1,86,1945,411,2/27/2022
1089,57801,Stayed,3/1/2022,3/2/2022,1,86,1633,345,2/27/2022
1504,58858,Stayed,2/27/2022,2/28/2022,1,16,2404,508,2/27/2022
1127,61353,Stayed,3/4/2022,3/5/2022,1,894,2924,618,2/27/2022
1067,62006,Stayed,2/28/2022,3/2/2022,1,245,4675,989,2/27/2022
1068,62006,Cancelled,2/27/2022,3/2/2022,1,245,6868,1453,2/27/2022
1043,66598,Stayed,2/27/2022,2/28/2022,1,160,3184,673,2/27/2022
1112,72648,Stayed,2/28/2022,3/1/2022,1,597,2555,540,2/27/2022
1921,78365,Stayed,3/1/2022,3/2/2022,1,619,2209,468,2/27/2022
1922,78365,Stayed,2/28/2022,3/1/2022,1,619,2014,426,2/27/2022
1924,78365,Stayed,2/27/2022,2/28/2022,1,619,2014,426,2/27/2022
1783,106210,Stayed,2/28/2022,3/1/2022,1,188,2404,529,2/27/2022
1629,113889,Stayed,2/27/2022,2/28/2022,1,448,1754,386,2/27/2022
1916,126588,Stayed,2/28/2022,3/1/2022,1,211,3314,701,2/27/2022
1361,126821,Cancelled,2/28/2022,3/1/2022,1,62,2144,453,2/27/2022
1740,127171,Cancelled,3/14/2022,3/15/2022,1,566,7539,1659,2/27/2022
1741,127171,Cancelled,3/16/2022,3/18/2022,1,566,15662,3445,2/27/2022
1742,127171,Cancelled,3/15/2022,3/16/2022,1,566,7539,1659,2/27/2022
1743,127171,Cancelled,3/10/2022,3/14/2022,1,566,31325,6892,2/27/2022
1501,134836,No Show,3/4/2022,3/5/2022,1,16,2989,633,2/27/2022
1829,140493,Cancelled,2/27/2022,2/28/2022,2,162,3536,748,2/27/2022
1830,140493,Cancelled,2/27/2022,2/28/2022,2,162,3536,748,2/27/2022
1047,141430,Cancelled,2/27/2022,2/28/2022,1,486,2209,561,2/27/2022
1923,142432,Stayed,2/27/2022,3/1/2022,1,619,5197,1319,2/27/2022
1762,148880,Stayed,2/27/2022,2/28/2022,2,538,11957,3035,2/27/2022
1415,155186,Stayed,2/27/2022,2/28/2022,1,29,1884,398,2/27/2022
1020,161206,Stayed,2/28/2022,3/1/2022,1,109,2924,618,2/27/2022
1158,172114,Stayed,2/27/2022,2/28/2022,1,691,1595,338,2/27/2022
1336,182782,Cancelled,3/1/2022,3/4/2022,1,366,5639,1194,2/27/2022
1787,186499,Stayed,2/27/2022,2/28/2022,1,117,3444,875,2/27/2022
1300,186656,Stayed,3/1/2022,3/3/2022,1,668,5847,1238,2/27/2022
1871,187033,Stayed,3/1/2022,3/2/2022,1,238,3899,825,2/27/2022
1651,9560,Cancelled,3/1/2022,3/2/2022,1,365,1364,0,2/28/2022
1459,10362,Stayed,2/28/2022,3/1/2022,1,13,1819,385,2/28/2022
1426,13951,Cancelled,3/2/2022,3/4/2022,1,33,3442,728,2/28/2022
1425,14499,Stayed,3/2/2022,3/3/2022,1,33,1429,303,2/28/2022
1387,14708,Stayed,3/1/2022,3/3/2022,1,74,4807,1057,2/28/2022
1335,15447,Stayed,2/28/2022,3/1/2022,1,366,1560,343,2/28/2022
1414,20319,Stayed,2/28/2022,3/1/2022,7,29,13056,3465,2/28/2022
1563,20754,Stayed,3/3/2022,3/4/2022,1,50,2664,563,2/28/2022
1767,21716,Stayed,3/2/2022,3/3/2022,1,267,5654,1196,2/28/2022
1496,22963,Cancelled,3/1/2022,3/2/2022,1,440,2404,508,2/28/2022
1633,23493,Stayed,2/28/2022,3/1/2022,1,417,2370,602,2/28/2022
1565,26860,Stayed,2/28/2022,3/1/2022,1,50,2469,523,2/28/2022
1276,27492,Stayed,2/28/2022,3/1/2022,1,296,2794,591,2/28/2022
1804,31449,Cancelled,4/3/2022,4/9/2022,1,261,15974,3379,2/28/2022
1746,47396,Stayed,3/2/2022,3/6/2022,1,750,10135,2230,2/28/2022
1571,57438,Stayed,3/1/2022,3/3/2022,2,50,8575,2177,2/28/2022
1424,61311,Cancelled,3/4/2022,3/5/2022,1,33,2014,426,2/28/2022
1066,62006,Stayed,3/2/2022,3/3/2022,1,245,2327,493,2/28/2022
1045,67529,Stayed,3/4/2022,3/5/2022,1,486,2664,677,2/28/2022
1599,72186,Cancelled,3/4/2022,3/5/2022,1,77,2327,493,2/28/2022
1006,77745,Cancelled,3/11/2022,3/14/2022,1,571,14750,3121,2/28/2022
1774,84630,Stayed,2/28/2022,3/6/2022,1,885,16240,3435,2/28/2022
1536,91232,No Show,3/1/2022,3/2/2022,1,131,1819,400,2/28/2022
1221,93346,Stayed,3/1/2022,3/2/2022,1,132,3574,787,2/28/2022
1075,100305,Stayed,3/1/2022,3/3/2022,1,295,5392,1141,2/28/2022
1398,103227,Cancelled,2/28/2022,3/1/2022,2,116,3117,660,2/28/2022
1105,104980,No Show,2/28/2022,3/1/2022,1,161,1405,297,2/28/2022
1106,104980,Stayed,2/28/2022,3/1/2022,1,161,1463,309,2/28/2022
1057,122584,Cancelled,3/6/2022,3/8/2022,1,846,7017,1485,2/28/2022
1167,137492,Stayed,2/28/2022,3/1/2022,1,820,2274,481,2/28/2022
1691,148025,Stayed,2/28/2022,3/1/2022,1,704,1594,351,2/28/2022
1763,148880,Stayed,2/28/2022,3/1/2022,2,538,11892,2616,2/28/2022
1064,166201,Stayed,6/1/2022,6/3/2022,1,583,6757,1430,2/28/2022
1157,172114,Stayed,2/28/2022,3/1/2022,1,691,1580,334,2/28/2022
1302,190562,Cancelled,2/28/2022,3/1/2022,1,716,2599,572,2/28/2022
1458,197733,Stayed,3/1/2022,3/2/2022,1,13,1819,385,2/28/2022
2266,2263,Stayed,3/1/2022,3/2/2022,1,883,3120,686,3/1/2022
2502,5868,Stayed,3/3/2022,3/4/2022,1,207,1819,385,3/1/2022
2490,10362,Stayed,3/1/2022,3/2/2022,1,13,1624,343,3/1/2022
2360,15447,Stayed,3/1/2022,3/2/2022,2,366,4077,897,3/1/2022
2513,22963,Stayed,3/1/2022,3/2/2022,1,440,2404,508,3/1/2022
2344,27905,Stayed,3/2/2022,3/3/2022,1,146,3986,844,3/1/2022
2211,41034,Cancelled,3/1/2022,3/3/2022,1,978,7732,1701,3/1/2022
2781,41279,Stayed,3/3/2022,3/4/2022,1,953,3509,743,3/1/2022
2491,41471,Stayed,3/1/2022,3/2/2022,1,13,2339,495,3/1/2022
2841,46976,Cancelled,3/1/2022,3/2/2022,1,567,5654,1196,3/1/2022
2454,51037,Stayed,3/2/2022,3/3/2022,1,33,1429,303,3/1/2022
2119,57801,Cancelled,3/2/2022,3/3/2022,1,86,1897,402,3/1/2022
2093,70651,Stayed,3/1/2022,3/2/2022,1,383,2794,591,3/1/2022
2325,73065,Stayed,3/2/2022,3/3/2022,1,314,2209,468,3/1/2022
2275,76847,Stayed,3/2/2022,3/4/2022,1,473,4157,880,3/1/2022
2667,77935,Stayed,3/2/2022,3/3/2022,1,522,2014,426,3/1/2022
2184,82881,Cancelled,4/14/2022,4/17/2022,1,106,10526,2226,3/1/2022
2681,88934,Stayed,3/2/2022,3/3/2022,1,478,1624,343,3/1/2022
2337,91545,Cancelled,3/21/2022,3/24/2022,1,286,7796,1649,3/1/2022
2807,100139,Stayed,3/2/2022,3/4/2022,1,234,7407,1629,3/1/2022
2048,100771,Stayed,3/1/2022,3/2/2022,1,195,2014,426,3/1/2022
2553,108360,Cancelled,3/4/2022,3/5/2022,1,399,2404,508,3/1/2022
2455,109230,Cancelled,3/3/2022,3/4/2022,1,33,2014,426,3/1/2022
2746,116321,Stayed,3/1/2022,3/2/2022,1,724,2079,458,3/1/2022
2941,126588,Stayed,3/1/2022,3/2/2022,1,211,3704,783,3/1/2022
2849,133115,Stayed,3/1/2022,3/3/2022,1,261,4027,853,3/1/2022
2030,144909,Stayed,3/11/2022,3/13/2022,1,755,8057,1705,3/1/2022
2727,153931,Cancelled,3/7/2022,3/8/2022,1,704,2054,435,3/1/2022
2202,172114,Stayed,3/1/2022,3/2/2022,1,691,2053,435,3/1/2022
2259,183359,Stayed,3/5/2022,3/7/2022,1,132,6757,1430,3/1/2022
2407,193175,Stayed,3/1/2022,3/3/2022,1,74,4547,963,3/1/2022
2534,220,Stayed,3/2/2022,3/3/2022,1,955,1949,413,3/2/2022
2441,9133,Stayed,3/11/2022,3/12/2022,1,33,2014,426,3/2/2022
2489,10362,Stayed,3/2/2022,3/3/2022,1,13,1884,398,3/2/2022
2359,15447,Stayed,3/2/2022,3/3/2022,1,366,2092,460,3/2/2022
2610,45644,Stayed,3/2/2022,3/3/2022,1,50,2534,536,3/2/2022
2096,59140,Stayed,3/2/2022,3/3/2022,1,274,3769,798,3/2/2022
2711,60296,Cancelled,3/6/2022,3/7/2022,1,342,2859,605,3/2/2022
2824,60998,Stayed,3/2/2022,3/4/2022,1,800,5728,1261,3/2/2022
2856,109075,Stayed,3/3/2022,3/4/2022,1,59,2014,426,3/2/2022
2413,118827,No Show,3/2/2022,3/3/2022,1,116,1884,398,3/2/2022
2414,118827,Cancelled,3/3/2022,3/4/2022,1,116,1754,371,3/2/2022
2077,118918,Cancelled,3/2/2022,3/3/2022,1,486,2144,453,3/2/2022
2756,121698,Stayed,3/2/2022,3/3/2022,1,124,2293,582,3/2/2022
2204,137492,Stayed,3/2/2022,3/3/2022,1,820,2274,481,3/2/2022
2935,139513,Cancelled,3/7/2022,3/8/2022,2,648,5187,1098,3/2/2022
2726,153931,Cancelled,3/7/2022,3/8/2022,1,704,1994,422,3/2/2022
2733,161137,Stayed,3/2/2022,3/3/2022,1,626,1386,294,3/2/2022
2487,165031,Cancelled,3/4/2022,3/5/2022,1,13,2014,426,3/2/2022
2412,172100,Cancelled,3/15/2022,3/16/2022,1,116,2144,453,3/2/2022
2201,172114,Stayed,3/2/2022,3/3/2022,1,691,1808,383,3/2/2022
2028,175955,Stayed,3/2/2022,3/3/2022,1,88,2560,541,3/2/2022
2453,186767,Stayed,3/2/2022,3/3/2022,1,33,1949,413,3/2/2022
2047,188210,Stayed,3/2/2022,3/3/2022,1,195,1386,352,3/2/2022
2027,193036,Cancelled,3/6/2022,3/12/2022,1,88,17893,3785,3/2/2022
2612,193630,Cancelled,3/25/2022,3/26/2022,1,241,2079,440,3/2/2022
2660,5494,Stayed,3/3/2022,3/4/2022,1,365,1754,0,3/3/2022
2821,7519,Stayed,3/4/2022,3/6/2022,1,800,6869,1453,3/3/2022
2825,7519,Stayed,3/3/2022,3/4/2022,1,800,3271,692,3/3/2022
2448,7731,Stayed,3/3/2022,3/4/2022,1,33,1884,398,3/3/2022
2488,10362,Stayed,3/3/2022,3/4/2022,1,13,1754,371,3/3/2022
2320,12354,Stayed,3/3/2022,3/4/2022,1,301,3184,673,3/3/2022
2452,13951,Stayed,3/3/2022,3/4/2022,1,33,1884,398,3/3/2022
2265,17715,Stayed,3/3/2022,3/4/2022,1,883,3120,792,3/3/2022
2666,18521,Stayed,3/3/2022,3/4/2022,1,522,2274,481,3/3/2022
2045,21196,Stayed,3/3/2022,3/4/2022,1,195,2540,538,3/3/2022
2046,21196,Cancelled,3/3/2022,3/4/2022,1,195,1859,394,3/3/2022
2541,33493,No Show,3/3/2022,3/4/2022,1,523,2599,550,3/3/2022
2276,40129,Stayed,3/3/2022,3/4/2022,1,473,1949,495,3/3/2022
2801,56281,Stayed,3/10/2022,3/13/2022,1,267,21509,4732,3/3/2022
2334,62582,Cancelled,3/10/2022,3/12/2022,1,93,4937,1253,3/3/2022
2419,63907,Stayed,3/4/2022,3/5/2022,1,21,2794,591,3/3/2022
2625,63945,Stayed,3/3/2022,3/4/2022,1,77,2200,465,3/3/2022
2342,67743,Cancelled,3/4/2022,3/5/2022,1,135,2729,578,3/3/2022
2855,68922,Stayed,3/4/2022,3/5/2022,1,59,2404,550,3/3/2022
2399,73873,Cancelled,3/26/2022,3/29/2022,2,701,19492,4124,3/3/2022
2016,77745,Cancelled,3/11/2022,3/13/2022,1,571,9357,1980,3/3/2022
2842,83686,Cancelled,3/10/2022,3/11/2022,1,500,1949,413,3/3/2022
2114,85427,Stayed,3/3/2022,3/4/2022,1,295,2599,550,3/3/2022
2500,86258,Stayed,3/5/2022,3/6/2022,1,207,1754,386,3/3/2022
2260,91936,Cancelled,3/3/2022,3/4/2022,1,132,4354,921,3/3/2022
2390,106977,Cancelled,3/4/2022,3/5/2022,1,62,2469,523,3/3/2022
2555,108360,Stayed,3/4/2022,3/5/2022,1,848,2599,550,3/3/2022
2141,117378,Cancelled,3/24/2022,3/26/2022,1,248,7277,1540,3/3/2022
2776,117528,Cancelled,3/3/2022,3/4/2022,1,753,2640,559,3/3/2022
2777,117528,Cancelled,3/3/2022,3/4/2022,1,753,2640,559,3/3/2022
2952,126993,No Show,3/3/2022,3/4/2022,1,619,2794,591,3/3/2022
2953,126993,Stayed,3/3/2022,3/4/2022,1,619,2794,591,3/3/2022
2772,137032,Stayed,3/3/2022,3/4/2022,1,139,1642,348,3/3/2022
2274,145519,Cancelled,3/4/2022,3/5/2022,2,473,4937,1045,3/3/2022
2917,147285,Stayed,3/3/2022,3/4/2022,1,594,2289,581,3/3/2022
2501,159558,No Show,3/3/2022,3/6/2022,1,207,5585,1229,3/3/2022
2392,161884,Stayed,3/3/2022,3/4/2022,2,551,8707,1843,3/3/2022
2393,161884,Stayed,3/3/2022,3/4/2022,2,551,9422,1993,3/3/2022
2044,175582,Stayed,3/4/2022,3/5/2022,1,195,2365,501,3/3/2022
2451,188432,Stayed,3/4/2022,3/5/2022,1,33,2014,426,3/3/2022
2006,189314,No Show,3/4/2022,3/5/2022,1,252,3237,685,3/3/2022
2085,189413,Stayed,3/11/2022,3/12/2022,2,250,5067,1073,3/3/2022
2580,2133,Stayed,3/4/2022,3/5/2022,1,653,2014,426,3/4/2022
2465,4595,No Show,3/15/2022,3/16/2022,1,37,2209,468,3/4/2022
2447,5049,Stayed,3/4/2022,3/5/2022,1,33,2014,426,3/4/2022
2277,8605,Cancelled,3/4/2022,3/5/2022,1,170,2339,495,3/4/2022
2509,11665,Cancelled,3/5/2022,3/6/2022,1,629,1884,398,3/4/2022
2406,13846,Cancelled,3/5/2022,3/6/2022,1,74,2729,578,3/4/2022
2609,25479,Cancelled,3/4/2022,3/5/2022,1,50,3054,646,3/4/2022
2750,25876,Stayed,3/18/2022,3/19/2022,1,514,2144,453,3/4/2022
2697,25889,Stayed,3/7/2022,3/8/2022,1,877,2924,618,3/4/2022
2103,41098,Stayed,3/4/2022,3/5/2022,1,583,2014,426,3/4/2022
2206,55490,Stayed,3/7/2022,3/10/2022,1,280,6236,1583,3/4/2022
2020,66762,Stayed,3/4/2022,3/5/2022,1,109,3119,660,3/4/2022
2704,68193,Cancelled,4/10/2022,4/14/2022,1,703,11435,2419,3/4/2022
2763,71320,No Show,3/4/2022,3/5/2022,1,697,2534,536,3/4/2022
2450,88880,Cancelled,3/4/2022,3/5/2022,1,33,2404,508,3/4/2022
2339,92416,Stayed,3/4/2022,3/5/2022,1,683,4224,893,3/4/2022
2245,101173,Stayed,3/6/2022,3/11/2022,1,315,14931,3158,3/4/2022
2401,106487,Cancelled,3/4/2022,3/5/2022,1,378,3899,825,3/4/2022
2014,122584,Stayed,3/6/2022,3/8/2022,1,571,5067,1073,3/4/2022
2319,124286,Cancelled,3/4/2022,3/5/2022,1,301,3184,701,3/4/2022
2885,129376,Stayed,3/4/2022,3/5/2022,1,685,2469,543,3/4/2022
2019,142194,Cancelled,3/11/2022,3/12/2022,1,109,3119,660,3/4/2022
2510,143053,Stayed,3/4/2022,3/5/2022,1,629,2079,458,3/4/2022
2116,159448,Stayed,3/20/2022,3/25/2022,1,86,8860,1949,3/4/2022
2397,162144,Stayed,3/4/2022,3/5/2022,1,233,3054,646,3/4/2022
2745,162534,Stayed,3/4/2022,3/5/2022,1,724,3119,792,3/4/2022
2042,187466,Stayed,3/5/2022,3/6/2022,1,195,1997,422,3/4/2022
2595,192035,Stayed,3/6/2022,3/7/2022,1,346,2274,481,3/4/2022
2029,193036,Stayed,3/6/2022,3/9/2022,1,88,8822,1867,3/4/2022
2155,196829,Stayed,3/6/2022,3/9/2022,1,154,5066,1114,3/4/2022
2486,197733,Cancelled,3/5/2022,3/6/2022,1,13,1884,398,3/4/2022
2190,199850,Cancelled,3/5/2022,3/6/2022,1,244,2144,453,3/4/2022
2900,834,Stayed,3/10/2022,3/11/2022,1,772,3769,957,3/5/2022
2596,3398,Cancelled,3/17/2022,3/18/2022,1,346,1949,413,3/5/2022
2425,11800,Cancelled,3/5/2022,3/6/2022,1,3,1949,413,3/5/2022
2512,22963,Cancelled,3/6/2022,3/7/2022,1,440,2339,495,3/5/2022
2735,28523,Stayed,3/6/2022,3/7/2022,1,326,2274,578,3/5/2022
2389,32718,No Show,3/5/2022,3/6/2022,1,62,1689,358,3/5/2022
2611,40981,Stayed,3/5/2022,3/6/2022,1,578,3119,660,3/5/2022
2168,55369,Stayed,3/8/2022,3/11/2022,1,612,5390,1141,3/5/2022
2449,61311,Stayed,3/5/2022,3/6/2022,1,33,1884,398,3/5/2022
2321,95107,Cancelled,3/5/2022,3/6/2022,1,301,2664,677,3/5/2022
2754,96027,Stayed,3/5/2022,3/6/2022,2,660,3247,688,3/5/2022
2579,96563,Stayed,3/5/2022,3/6/2022,1,653,2339,495,3/5/2022
2844,100197,Stayed,3/6/2022,3/7/2022,1,500,1884,398,3/5/2022
2415,100935,Stayed,3/5/2022,3/6/2022,1,178,2209,486,3/5/2022
2710,101088,No Show,3/5/2022,3/6/2022,1,693,2274,481,3/5/2022
2651,113889,Stayed,3/5/2022,3/6/2022,1,448,2209,486,3/5/2022
2411,118827,Stayed,3/5/2022,3/6/2022,1,116,1624,343,3/5/2022
2785,130893,Cancelled,3/6/2022,3/7/2022,1,750,2664,677,3/5/2022
2934,139513,Stayed,3/7/2022,3/8/2022,2,648,4111,1044,3/5/2022
2381,142058,Stayed,3/8/2022,3/10/2022,1,187,7017,1543,3/5/2022
2485,142628,Stayed,3/5/2022,3/6/2022,1,13,1559,330,3/5/2022
2961,143748,Cancelled,3/6/2022,3/7/2022,1,853,3054,646,3/5/2022
2748,144052,Stayed,3/5/2022,3/6/2022,1,507,1949,413,3/5/2022
2725,153931,Stayed,3/7/2022,3/8/2022,1,704,1620,343,3/5/2022
2076,190191,Stayed,3/5/2022,3/7/2022,1,486,4417,971,3/5/2022
2648,4121,Stayed,3/6/2022,3/7/2022,1,58,2209,468,3/6/2022
2496,6268,Stayed,3/10/2022,3/11/2022,1,207,1949,429,3/6/2022
2474,8704,Stayed,3/6/2022,3/7/2022,1,449,1906,404,3/6/2022
2926,8760,Cancelled,4/13/2022,4/16/2022,1,646,7601,1608,3/6/2022
2258,11989,No Show,3/6/2022,3/7/2022,1,557,2924,644,3/6/2022
2037,22534,Stayed,3/6/2022,3/8/2022,1,232,4007,848,3/6/2022
2025,42387,Stayed,3/10/2022,3/11/2022,1,88,2568,543,3/6/2022
2857,43287,Stayed,3/7/2022,3/8/2022,1,69,1949,413,3/6/2022
2279,62527,Stayed,3/15/2022,3/16/2022,1,73,2989,633,3/6/2022
2249,64580,Cancelled,3/6/2022,3/20/2022,3,309,119629,26319,3/6/2022
2251,67743,Cancelled,3/7/2022,3/8/2022,1,48,2794,710,3/6/2022
2079,71382,Stayed,3/7/2022,3/10/2022,1,486,6560,1443,3/6/2022
2915,72061,Stayed,3/10/2022,3/11/2022,1,620,3054,646,3/6/2022
2832,72844,Stayed,3/6/2022,3/7/2022,1,117,4159,880,3/6/2022
2109,76836,Stayed,3/14/2022,3/16/2022,1,944,4347,920,3/6/2022
2015,77745,Cancelled,3/10/2022,3/13/2022,1,571,12539,2652,3/6/2022
2893,93508,Cancelled,3/6/2022,3/7/2022,1,44,1624,343,3/6/2022
2041,100771,Stayed,3/7/2022,3/8/2022,1,195,2674,565,3/6/2022
2280,107041,Cancelled,3/16/2022,3/17/2022,1,73,2664,563,3/6/2022
2624,108360,Cancelled,3/6/2022,3/7/2022,1,77,1888,399,3/6/2022
2075,115643,Stayed,3/6/2022,3/7/2022,1,486,2794,591,3/6/2022
2783,120340,Cancelled,3/7/2022,3/8/2022,1,330,4549,963,3/6/2022
2391,123989,Stayed,3/6/2022,3/7/2022,1,62,2144,472,3/6/2022
2514,134836,Cancelled,3/11/2022,3/12/2022,1,16,2599,550,3/6/2022
2346,163907,Cancelled,3/14/2022,3/15/2022,1,398,4419,935,3/6/2022
2843,167248,Stayed,3/6/2022,3/7/2022,1,500,1754,386,3/6/2022
2700,168488,Stayed,3/10/2022,3/12/2022,1,831,8707,1843,3/6/2022
2410,172100,Stayed,3/10/2022,3/11/2022,1,116,1819,385,3/6/2022
2551,173979,Stayed,3/10/2022,3/12/2022,1,181,3377,715,3/6/2022
2723,180438,Stayed,3/11/2022,3/12/2022,1,704,3479,736,3/6/2022
2242,188854,Cancelled,3/7/2022,3/8/2022,1,315,3189,674,3/6/2022
2043,189081,Cancelled,3/6/2022,3/7/2022,1,195,2722,576,3/6/2022
2336,2827,Stayed,3/26/2022,3/28/2022,1,286,5197,1100,3/7/2022
2499,7970,Stayed,3/7/2022,3/8/2022,1,207,1624,343,3/7/2022
2477,8704,Stayed,3/7/2022,3/12/2022,1,449,10329,2185,3/7/2022
2273,10067,Cancelled,3/9/2022,3/10/2022,1,473,2144,453,3/7/2022
2372,12485,Stayed,3/7/2022,3/8/2022,2,348,4677,990,3/7/2022
2532,13091,Cancelled,3/7/2022,3/8/2022,1,955,1537,326,3/7/2022
2400,19246,Stayed,3/14/2022,3/25/2022,1,378,45360,11515,3/7/2022
2683,28412,Stayed,3/8/2022,3/9/2022,1,702,2014,443,3/7/2022
2335,35093,Cancelled,3/9/2022,3/12/2022,1,93,7344,1616,3/7/2022
2473,36632,Stayed,3/8/2022,3/10/2022,1,449,3812,806,3/7/2022
2850,37981,Cancelled,3/8/2022,3/9/2022,1,261,2014,443,3/7/2022
2531,41627,Stayed,3/8/2022,3/9/2022,1,955,2306,488,3/7/2022
2923,41757,Stayed,3/7/2022,3/8/2022,1,411,3509,891,3/7/2022
2839,46174,Stayed,3/9/2022,3/10/2022,1,325,2794,591,3/7/2022
2638,47195,Stayed,3/7/2022,3/8/2022,1,364,2014,426,3/7/2022
2169,55369,Stayed,3/7/2022,3/8/2022,1,612,2144,453,3/7/2022
2820,58198,Stayed,3/8/2022,3/11/2022,1,800,10284,2610,3/7/2022
2498,65068,Stayed,3/7/2022,3/8/2022,1,207,1624,343,3/7/2022
2106,66909,Stayed,3/8/2022,3/10/2022,1,245,4389,928,3/7/2022
2012,77745,Cancelled,3/10/2022,3/13/2022,1,571,12995,2749,3/7/2022
2949,78365,Stayed,3/9/2022,3/10/2022,1,619,2274,481,3/7/2022
2950,78365,Stayed,3/8/2022,3/9/2022,1,619,2274,481,3/7/2022
2951,78365,Stayed,3/7/2022,3/8/2022,1,619,2534,536,3/7/2022
2241,82864,Stayed,3/7/2022,3/8/2022,1,315,2773,586,3/7/2022
